CoM_x,CoM_y,CoM_z,x_body_x,x_body_y,x_body_z,y_body_x,y_body_y,y_body_z,t_ms,x_vel
0.0014051,-0.0046983,0.002446,0.71004,0.030593,0.70349,0.038368,0.99589,-0.082034,62.1,0.092312
0.0014095,-0.0046948,0.0024433,0.70999,0.030657,0.70355,0.038529,0.99586,-0.082276,62.15,0.092201
0.0014138,-0.0046913,0.0024407,0.70993,0.03072,0.7036,0.038687,0.99584,-0.082514,62.2,0.092091
0.0014182,-0.0046878,0.0024381,0.70988,0.030781,0.70365,0.038843,0.99581,-0.082748,62.25,0.09198
0.0014226,-0.0046842,0.0024355,0.70982,0.030841,0.7037,0.038997,0.99579,-0.082978,62.3,0.091868
0.0014269,-0.0046807,0.0024328,0.70977,0.030899,0.70375,0.039149,0.99576,-0.083203,62.35,0.091757
0.0014313,-0.0046772,0.0024302,0.70972,0.030956,0.7038,0.039298,0.99574,-0.083424,62.4,0.091645
0.0014356,-0.0046737,0.0024276,0.70967,0.031011,0.70385,0.039445,0.99571,-0.083641,62.45,0.091533
0.00144,-0.0046702,0.002425,0.70962,0.031065,0.7039,0.039589,0.99569,-0.083853,62.5,0.091421
0.0014443,-0.0046667,0.0024224,0.70957,0.031117,0.70395,0.03973,0.99567,-0.084061,62.55,0.091309
0.0014487,-0.0046631,0.0024198,0.70952,0.031168,0.70399,0.039869,0.99565,-0.084263,62.6,0.091196
0.001453,-0.0046596,0.0024172,0.70948,0.031217,0.70404,0.040006,0.99562,-0.084461,62.65,0.091083
0.0014574,-0.0046561,0.0024146,0.70943,0.031265,0.70408,0.040139,0.9956,-0.084654,62.7,0.09097
0.0014617,-0.0046526,0.002412,0.70939,0.031311,0.70412,0.04027,0.99558,-0.084843,62.75,0.090857
0.0014661,-0.0046491,0.0024094,0.70935,0.031355,0.70416,0.040398,0.99556,-0.085026,62.8,0.090743
0.0014704,-0.0046456,0.0024069,0.70931,0.031398,0.7042,0.040524,0.99554,-0.085204,62.85,0.090629
0.0014747,-0.0046421,0.0024043,0.70926,0.031438,0.70424,0.040646,0.99552,-0.085378,62.9,0.090515
0.0014791,-0.0046386,0.0024017,0.70923,0.031478,0.70428,0.040766,0.9955,-0.085546,62.95,0.0904
0.0014834,-0.0046351,0.0023991,0.70919,0.031515,0.70432,0.040882,0.99548,-0.085709,63,0.090285
0.0014877,-0.0046316,0.0023966,0.70915,0.031551,0.70435,0.040996,0.99546,-0.085867,63.05,0.09017
0.001492,-0.0046281,0.002394,0.70911,0.031586,0.70439,0.041107,0.99545,-0.086019,63.1,0.090055
0.0014963,-0.0046246,0.0023914,0.70908,0.031618,0.70442,0.041215,0.99543,-0.086167,63.15,0.089939
0.0015007,-0.0046211,0.0023889,0.70904,0.031649,0.70445,0.041319,0.99541,-0.086309,63.2,0.089823
0.001505,-0.0046176,0.0023863,0.70901,0.031678,0.70448,0.041421,0.9954,-0.086446,63.25,0.089707
0.0015093,-0.0046141,0.0023838,0.70898,0.031705,0.70452,0.04152,0.99538,-0.086578,63.3,0.08959
0.0015136,-0.0046106,0.0023812,0.70895,0.03173,0.70454,0.041616,0.99536,-0.086704,63.35,0.089473
0.0015179,-0.0046072,0.0023787,0.70892,0.031754,0.70457,0.041709,0.99535,-0.086826,63.4,0.089356
0.0015222,-0.0046037,0.0023761,0.70889,0.031776,0.7046,0.041799,0.99534,-0.086941,63.45,0.089239
0.0015265,-0.0046002,0.0023736,0.70886,0.031796,0.70463,0.041887,0.99532,-0.087052,63.5,0.089121
0.0015307,-0.0045967,0.002371,0.70884,0.031814,0.70465,0.041971,0.99531,-0.087157,63.55,0.089003
0.001535,-0.0045933,0.0023685,0.70881,0.031831,0.70468,0.042052,0.9953,-0.087258,63.6,0.088885
0.0015393,-0.0045898,0.002366,0.70879,0.031846,0.7047,0.042131,0.99529,-0.087352,63.65,0.088766
0.0015436,-0.0045863,0.0023634,0.70877,0.031858,0.70472,0.042206,0.99528,-0.087442,63.7,0.088647
0.0015479,-0.0045829,0.0023609,0.70875,0.03187,0.70474,0.042279,0.99526,-0.087527,63.75,0.088528
0.0015521,-0.0045794,0.0023584,0.70872,0.031879,0.70476,0.042349,0.99525,-0.087606,63.8,0.088409
0.0015564,-0.0045759,0.0023559,0.7087,0.031886,0.70478,0.042417,0.99525,-0.08768,63.85,0.088289
0.0015607,-0.0045725,0.0023534,0.70869,0.031892,0.7048,0.042481,0.99524,-0.087749,63.9,0.088169
0.0015649,-0.004569,0.0023508,0.70867,0.031896,0.70482,0.042543,0.99523,-0.087813,63.95,0.088048
0.0015692,-0.0045656,0.0023483,0.70865,0.031898,0.70484,0.042603,0.99522,-0.087873,64,0.087927
0.0015734,-0.0045621,0.0023458,0.70864,0.031898,0.70485,0.042659,0.99521,-0.087927,64.05,0.087806
0.0015776,-0.0045587,0.0023433,0.70862,0.031896,0.70487,0.042714,0.99521,-0.087976,64.1,0.087685
0.0015819,-0.0045552,0.0023408,0.70861,0.031893,0.70488,0.042766,0.9952,-0.088021,64.15,0.087563
0.0015861,-0.0045518,0.0023383,0.7086,0.031888,0.70489,0.042815,0.99519,-0.088061,64.2,0.087441
0.0015903,-0.0045484,0.0023358,0.70859,0.031881,0.7049,0.042863,0.99519,-0.088096,64.25,0.087319
0.0015946,-0.0045449,0.0023333,0.70857,0.031872,0.70492,0.042908,0.99518,-0.088127,64.3,0.087197
0.0015988,-0.0045415,0.0023309,0.70857,0.031861,0.70493,0.042951,0.99518,-0.088153,64.35,0.087074
0.001603,-0.0045381,0.0023284,0.70856,0.031849,0.70493,0.042992,0.99518,-0.088175,64.4,0.086951
0.0016072,-0.0045347,0.0023259,0.70855,0.031835,0.70494,0.043031,0.99517,-0.088192,64.45,0.086827
0.0016114,-0.0045312,0.0023234,0.70854,0.031819,0.70495,0.043068,0.99517,-0.088206,64.5,0.086703
0.0016156,-0.0045278,0.002321,0.70854,0.031801,0.70496,0.043103,0.99517,-0.088215,64.55,0.086579
0.0016198,-0.0045244,0.0023185,0.70853,0.031782,0.70496,0.043137,0.99517,-0.08822,64.6,0.086455
0.001624,-0.004521,0.002316,0.70853,0.031761,0.70497,0.043169,0.99517,-0.088222,64.65,0.08633
0.0016282,-0.0045176,0.0023136,0.70853,0.031738,0.70497,0.043199,0.99516,-0.088219,64.7,0.086205
0.0016324,-0.0045142,0.0023111,0.70852,0.031713,0.70497,0.043228,0.99516,-0.088213,64.75,0.086079
0.0016365,-0.0045108,0.0023087,0.70852,0.031687,0.70498,0.043256,0.99516,-0.088204,64.8,0.085954
0.0016407,-0.0045074,0.0023062,0.70852,0.031659,0.70498,0.043283,0.99516,-0.088191,64.85,0.085828
0.0016449,-0.004504,0.0023038,0.70852,0.031629,0.70498,0.043308,0.99516,-0.088174,64.9,0.085701
0.001649,-0.0045006,0.0023014,0.70852,0.031598,0.70498,0.043333,0.99516,-0.088155,64.95,0.085575
0.0016532,-0.0044972,0.002299,0.70853,0.031565,0.70498,0.043357,0.99516,-0.088133,65,0.085448
0.0016573,-0.0044938,0.0022965,0.70853,0.03153,0.70498,0.04338,0.99517,-0.088107,65.05,0.085321
0.0016614,-0.0044904,0.0022941,0.70853,0.031494,0.70498,0.043402,0.99517,-0.088079,65.1,0.085193
0.0016656,-0.004487,0.0022917,0.70854,0.031456,0.70497,0.043424,0.99517,-0.088048,65.15,0.085065
0.0016697,-0.0044837,0.0022893,0.70854,0.031417,0.70497,0.043446,0.99517,-0.088015,65.2,0.084937
0.0016738,-0.0044803,0.0022869,0.70855,0.031375,0.70497,0.043468,0.99517,-0.08798,65.25,0.084809
0.0016779,-0.0044769,0.0022845,0.70855,0.031333,0.70496,0.043489,0.99518,-0.087942,65.3,0.08468
0.001682,-0.0044735,0.0022821,0.70856,0.031289,0.70496,0.043511,0.99518,-0.087903,65.35,0.084551
0.0016861,-0.0044702,0.0022797,0.70857,0.031243,0.70495,0.043532,0.99518,-0.087861,65.4,0.084421
0.0016902,-0.0044668,0.0022774,0.70857,0.031196,0.70495,0.043554,0.99518,-0.087818,65.45,0.084292
0.0016943,-0.0044634,0.002275,0.70858,0.031147,0.70494,0.043577,0.99519,-0.087773,65.5,0.084162
0.0016984,-0.0044601,0.0022726,0.70859,0.031097,0.70493,0.0436,0.99519,-0.087727,65.55,0.084032
0.0017024,-0.0044567,0.0022703,0.7086,0.031045,0.70493,0.043624,0.99519,-0.08768,65.6,0.083901
0.0017065,-0.0044534,0.0022679,0.70861,0.030992,0.70492,0.043649,0.9952,-0.087632,65.65,0.08377
0.0017106,-0.00445,0.0022656,0.70862,0.030938,0.70491,0.043675,0.9952,-0.087583,65.7,0.083639
0.0017146,-0.0044467,0.0022633,0.70863,0.030882,0.7049,0.043702,0.9952,-0.087533,65.75,0.083507
0.0017187,-0.0044433,0.0022609,0.70864,0.030824,0.70489,0.04373,0.99521,-0.087482,65.8,0.083376
0.0017227,-0.00444,0.0022586,0.70866,0.030766,0.70488,0.04376,0.99521,-0.087432,65.85,0.083244
0.0017267,-0.0044366,0.0022563,0.70867,0.030706,0.70487,0.043792,0.99521,-0.087381,65.9,0.083111
0.0017308,-0.0044333,0.002254,0.70868,0.030644,0.70486,0.043825,0.99521,-0.08733,65.95,0.082979
0.0017348,-0.0044299,0.0022517,0.70869,0.030582,0.70485,0.04386,0.99522,-0.087279,66,0.082846
0.0017388,-0.0044266,0.0022494,0.70871,0.030518,0.70484,0.043898,0.99522,-0.087229,66.05,0.082712
0.0017428,-0.0044233,0.0022471,0.70872,0.030452,0.70483,0.043937,0.99522,-0.087179,66.1,0.082579
0.0017468,-0.0044199,0.0022449,0.70874,0.030386,0.70482,0.04398,0.99523,-0.08713,66.15,0.082445
0.0017508,-0.0044166,0.0022426,0.70875,0.030318,0.70481,0.044024,0.99523,-0.087081,66.2,0.082311
0.0017548,-0.0044133,0.0022403,0.70876,0.030249,0.7048,0.044072,0.99523,-0.087034,66.25,0.082177
0.0017587,-0.0044099,0.0022381,0.70878,0.030179,0.70479,0.044122,0.99523,-0.086988,66.3,0.082042
0.0017627,-0.0044066,0.0022359,0.70879,0.030108,0.70477,0.044175,0.99523,-0.086943,66.35,0.081907
0.0017667,-0.0044033,0.0022336,0.70881,0.030036,0.70476,0.044231,0.99523,-0.0869,66.4,0.081772
0.0017706,-0.0044,0.0022314,0.70882,0.029962,0.70475,0.044291,0.99524,-0.086859,66.45,0.081636
0.0017746,-0.0043966,0.0022292,0.70884,0.029887,0.70474,0.044354,0.99524,-0.086819,66.5,0.0815
0.0017785,-0.0043933,0.002227,0.70885,0.029811,0.70473,0.044421,0.99524,-0.086781,66.55,0.081364
0.0017824,-0.00439,0.0022248,0.70887,0.029735,0.70471,0.044491,0.99524,-0.086746,66.6,0.081228
0.0017864,-0.0043867,0.0022227,0.70888,0.029657,0.7047,0.044565,0.99524,-0.086713,66.65,0.081091
0.0017903,-0.0043834,0.0022205,0.7089,0.029578,0.70469,0.044644,0.99524,-0.086683,66.7,0.080954
0.0017942,-0.0043801,0.0022183,0.70891,0.029498,0.70468,0.044726,0.99523,-0.086655,66.75,0.080817
0.0017981,-0.0043767,0.0022162,0.70893,0.029417,0.70467,0.044813,0.99523,-0.08663,66.8,0.08068
0.001802,-0.0043734,0.0022141,0.70894,0.029335,0.70466,0.044904,0.99523,-0.086608,66.85,0.080542
0.0018059,-0.0043701,0.0022119,0.70896,0.029252,0.70465,0.045,0.99523,-0.086589,66.9,0.080404
0.0018098,-0.0043668,0.0022098,0.70897,0.029168,0.70464,0.0451,0.99522,-0.086574,66.95,0.080265
0.0018136,-0.0043635,0.0022077,0.70898,0.029083,0.70462,0.045205,0.99522,-0.086562,67,0.080127
0.0018175,-0.0043602,0.0022057,0.709,0.028997,0.70461,0.045315,0.99522,-0.086553,67.05,0.079988
0.0018214,-0.0043569,0.0022036,0.70901,0.02891,0.7046,0.04543,0.99521,-0.086549,67.1,0.079849
0.0018252,-0.0043536,0.0022015,0.70902,0.028823,0.70459,0.045551,0.99521,-0.086548,67.15,0.079709
0.0018291,-0.0043503,0.0021995,0.70904,0.028734,0.70458,0.045676,0.9952,-0.086551,67.2,0.07957
0.0018329,-0.004347,0.0021974,0.70905,0.028645,0.70458,0.045807,0.99519,-0.086558,67.25,0.07943
0.0018367,-0.0043437,0.0021954,0.70906,0.028555,0.70457,0.045944,0.99519,-0.086569,67.3,0.07929
0.0018405,-0.0043404,0.0021934,0.70907,0.028463,0.70456,0.046086,0.99518,-0.086585,67.35,0.079149
0.0018444,-0.0043371,0.0021914,0.70909,0.028372,0.70455,0.046233,0.99517,-0.086605,67.4,0.079008
0.0018482,-0.0043338,0.0021894,0.7091,0.028279,0.70454,0.046387,0.99516,-0.08663,67.45,0.078867
0.001852,-0.0043305,0.0021874,0.70911,0.028185,0.70454,0.046546,0.99515,-0.086659,67.5,0.078726
0.0018558,-0.0043272,0.0021855,0.70912,0.028091,0.70453,0.046712,0.99514,-0.086694,67.55,0.078585
0.0018596,-0.0043239,0.0021835,0.70913,0.027996,0.70453,0.046883,0.99513,-0.086733,67.6,0.078443
0.0018633,-0.0043206,0.0021816,0.70913,0.0279,0.70452,0.047061,0.99512,-0.086776,67.65,0.078301
0.0018671,-0.0043173,0.0021797,0.70914,0.027803,0.70452,0.047244,0.9951,-0.086825,67.7,0.078158
0.0018709,-0.004314,0.0021778,0.70915,0.027705,0.70451,0.047434,0.99509,-0.086879,67.75,0.078016
0.0018746,-0.0043107,0.0021759,0.70916,0.027607,0.70451,0.047631,0.99507,-0.086938,67.8,0.077873
0.0018784,-0.0043074,0.002174,0.70916,0.027508,0.70451,0.047833,0.99506,-0.087003,67.85,0.07773
0.0018821,-0.0043042,0.0021722,0.70917,0.027408,0.70451,0.048043,0.99504,-0.087072,67.9,0.077586
0.0018859,-0.0043009,0.0021703,0.70917,0.027308,0.7045,0.048258,0.99503,-0.087147,67.95,0.077442
0.0018896,-0.0042976,0.0021685,0.70918,0.027207,0.7045,0.04848,0.99501,-0.087227,68,0.077298
0.0018934,-0.0042943,0.0021667,0.70918,0.027105,0.70451,0.048709,0.99499,-0.087313,68.05,0.077154
0.0018971,-0.004291,0.0021649,0.70918,0.027002,0.70451,0.048944,0.99497,-0.087404,68.1,0.07701
0.0019008,-0.0042877,0.0021631,0.70919,0.026898,0.70451,0.049186,0.99495,-0.0875,68.15,0.076865
0.0019045,-0.0042844,0.0021613,0.70919,0.026794,0.70451,0.049435,0.99493,-0.087602,68.2,0.07672
0.0019082,-0.0042811,0.0021596,0.70919,0.026689,0.70452,0.04969,0.99491,-0.087709,68.25,0.076575
0.0019119,-0.0042778,0.0021578,0.70918,0.026583,0.70452,0.049952,0.99488,-0.087822,68.3,0.076429
0.0019156,-0.0042746,0.0021561,0.70918,0.026477,0.70453,0.05022,0.99486,-0.08794,68.35,0.076283
0.0019193,-0.0042713,0.0021544,0.70918,0.02637,0.70453,0.050495,0.99483,-0.088063,68.4,0.076137
0.001923,-0.004268,0.0021527,0.70918,0.026262,0.70454,0.050777,0.99481,-0.088192,68.45,0.075991
0.0019266,-0.0042647,0.002151,0.70917,0.026153,0.70455,0.051065,0.99478,-0.088327,68.5,0.075844
0.0019303,-0.0042614,0.0021494,0.70916,0.026044,0.70456,0.05136,0.99475,-0.088466,68.55,0.075697
0.001934,-0.0042581,0.0021478,0.70916,0.025934,0.70457,0.051662,0.99473,-0.088611,68.6,0.07555
0.0019376,-0.0042549,0.0021461,0.70915,0.025823,0.70459,0.05197,0.9947,-0.088761,68.65,0.075402
0.0019413,-0.0042516,0.0021445,0.70914,0.025711,0.7046,0.052284,0.99467,-0.088917,68.7,0.075254
0.0019449,-0.0042483,0.0021429,0.70913,0.025598,0.70461,0.052605,0.99463,-0.089077,68.75,0.075106
0.0019486,-0.004245,0.0021414,0.70912,0.025485,0.70463,0.052932,0.9946,-0.089242,68.8,0.074958
0.0019522,-0.0042417,0.0021398,0.70911,0.025371,0.70465,0.053266,0.99457,-0.089413,68.85,0.074809
0.0019558,-0.0042385,0.0021383,0.70909,0.025256,0.70466,0.053605,0.99454,-0.089588,68.9,0.074661
0.0019594,-0.0042352,0.0021367,0.70908,0.025141,0.70468,0.053951,0.9945,-0.089768,68.95,0.074511
0.0019631,-0.0042319,0.0021352,0.70906,0.025024,0.7047,0.054303,0.99446,-0.089952,69,0.074362
0.0019667,-0.0042286,0.0021338,0.70904,0.024907,0.70473,0.054661,0.99443,-0.090141,69.05,0.074212
0.0019703,-0.0042253,0.0021323,0.70902,0.024788,0.70475,0.055025,0.99439,-0.090334,69.1,0.074062
0.0019739,-0.0042221,0.0021308,0.709,0.024669,0.70477,0.055394,0.99435,-0.090532,69.15,0.073912
0.0019775,-0.0042188,0.0021294,0.70898,0.024549,0.7048,0.055769,0.99431,-0.090734,69.2,0.073761
0.0019811,-0.0042155,0.002128,0.70896,0.024429,0.70483,0.05615,0.99427,-0.090939,69.25,0.07361
0.0019847,-0.0042123,0.0021266,0.70893,0.024307,0.70486,0.056536,0.99423,-0.091149,69.3,0.073459
0.0019883,-0.004209,0.0021252,0.70891,0.024184,0.70489,0.056927,0.99419,-0.091362,69.35,0.073307
0.0019918,-0.0042057,0.0021239,0.70888,0.02406,0.70492,0.057323,0.99415,-0.091578,69.4,0.073155
0.0019954,-0.0042024,0.0021225,0.70885,0.023936,0.70495,0.057724,0.9941,-0.091798,69.45,0.073003
0.001999,-0.0041992,0.0021212,0.70882,0.02381,0.70498,0.058131,0.99406,-0.092021,69.5,0.072851
0.0020026,-0.0041959,0.0021199,0.70879,0.023683,0.70502,0.058541,0.99401,-0.092246,69.55,0.072698
0.0020061,-0.0041926,0.0021186,0.70876,0.023556,0.70506,0.058956,0.99397,-0.092475,69.6,0.072545
0.0020097,-0.0041894,0.0021173,0.70873,0.023427,0.70509,0.059376,0.99392,-0.092705,69.65,0.072391
0.0020133,-0.0041861,0.0021161,0.70869,0.023297,0.70513,0.0598,0.99387,-0.092938,69.7,0.072237
0.0020168,-0.0041828,0.0021148,0.70865,0.023166,0.70518,0.060227,0.99383,-0.093173,69.75,0.072083
0.0020204,-0.0041796,0.0021136,0.70862,0.023034,0.70522,0.060658,0.99378,-0.09341,69.8,0.071929
0.0020239,-0.0041763,0.0021124,0.70858,0.022901,0.70526,0.061093,0.99373,-0.093649,69.85,0.071774
0.0020275,-0.0041731,0.0021112,0.70853,0.022767,0.70531,0.061531,0.99368,-0.093888,69.9,0.071619
0.002031,-0.0041698,0.00211,0.70849,0.022631,0.70536,0.061973,0.99363,-0.094129,69.95,0.071464
0.0020345,-0.0041666,0.0021089,0.70845,0.022495,0.7054,0.062417,0.99358,-0.09437,70,0.071308
0.0020381,-0.0041633,0.0021078,0.7084,0.022357,0.70546,0.062863,0.99353,-0.094612,70.05,0.071152
0.0020416,-0.0041601,0.0021067,0.70835,0.022217,0.70551,0.063313,0.99348,-0.094854,70.1,0.070996
0.0020451,-0.0041568,0.0021056,0.70831,0.022077,0.70556,0.063764,0.99342,-0.095096,70.15,0.070839
0.0020487,-0.0041536,0.0021045,0.70825,0.021935,0.70562,0.064217,0.99337,-0.095338,70.2,0.070682
0.0020522,-0.0041503,0.0021034,0.7082,0.021792,0.70567,0.064672,0.99332,-0.095579,70.25,0.070524
0.0020557,-0.0041471,0.0021024,0.70815,0.021647,0.70573,0.065129,0.99327,-0.095818,70.3,0.070366
0.0020592,-0.0041439,0.0021014,0.70809,0.021501,0.70579,0.065586,0.99321,-0.096057,70.35,0.070208
0.0020627,-0.0041406,0.0021004,0.70804,0.021353,0.70585,0.066045,0.99316,-0.096294,70.4,0.07005
0.0020663,-0.0041374,0.0020994,0.70798,0.021204,0.70592,0.066504,0.99311,-0.09653,70.45,0.069891
0.0020698,-0.0041342,0.0020984,0.70792,0.021054,0.70598,0.066964,0.99305,-0.096763,70.5,0.069732
0.0020733,-0.0041309,0.0020975,0.70786,0.020902,0.70605,0.067423,0.993,-0.096993,70.55,0.069572
0.0020768,-0.0041277,0.0020965,0.70779,0.020748,0.70611,0.067883,0.99295,-0.097221,70.6,0.069412
0.0020803,-0.0041245,0.0020956,0.70773,0.020593,0.70618,0.068342,0.99289,-0.097445,70.65,0.069251
0.0020838,-0.0041213,0.0020947,0.70766,0.020436,0.70626,0.0688,0.99284,-0.097666,70.7,0.069091
0.0020873,-0.004118,0.0020938,0.70759,0.020278,0.70633,0.069257,0.99279,-0.097882,70.75,0.068929
0.0020908,-0.0041148,0.002093,0.70752,0.020117,0.7064,0.069713,0.99273,-0.098095,70.8,0.068768
0.0020943,-0.0041116,0.0020921,0.70745,0.019955,0.70648,0.070167,0.99268,-0.098303,70.85,0.068606
0.0020977,-0.0041084,0.0020913,0.70738,0.019792,0.70656,0.070619,0.99263,-0.098506,70.9,0.068443
0.0021012,-0.0041052,0.0020905,0.70731,0.019626,0.70663,0.071069,0.99258,-0.098704,70.95,0.068281
0.0021047,-0.004102,0.0020897,0.70723,0.019459,0.70672,0.071516,0.99252,-0.098896,71,0.068118
0.0021082,-0.0040988,0.0020889,0.70715,0.019289,0.7068,0.07196,0.99247,-0.099082,71.05,0.067954
0.0021117,-0.0040956,0.0020881,0.70707,0.019118,0.70688,0.072401,0.99242,-0.099261,71.1,0.06779
0.0021152,-0.0040925,0.0020874,0.70699,0.018945,0.70697,0.072838,0.99237,-0.099434,71.15,0.067625
0.0021186,-0.0040893,0.0020867,0.70691,0.01877,0.70705,0.073271,0.99233,-0.0996,71.2,0.067461
0.0021221,-0.0040861,0.0020859,0.70683,0.018593,0.70714,0.0737,0.99228,-0.099758,71.25,0.067295
0.0021256,-0.0040829,0.0020852,0.70674,0.018414,0.70723,0.074125,0.99223,-0.099908,71.3,0.06713
0.0021291,-0.0040798,0.0020846,0.70666,0.018232,0.70732,0.074545,0.99219,-0.10005,71.35,0.066963
0.0021325,-0.0040766,0.0020839,0.70657,0.018049,0.70742,0.074959,0.99214,-0.10018,71.4,0.066797
0.002136,-0.0040734,0.0020832,0.70648,0.017864,0.70751,0.075368,0.9921,-0.10031,71.45,0.06663
0.0021395,-0.0040703,0.0020826,0.70639,0.017676,0.70761,0.075771,0.99206,-0.10042,71.5,0.066462
0.0021429,-0.0040671,0.002082,0.70629,0.017486,0.7077,0.076168,0.99201,-0.10053,71.55,0.066294
0.0021464,-0.004064,0.0020814,0.7062,0.017294,0.7078,0.076558,0.99197,-0.10062,71.6,0.066126
0.0021499,-0.0040608,0.0020808,0.7061,0.0171,0.7079,0.076941,0.99194,-0.10071,71.65,0.065957
0.0021533,-0.0040577,0.0020802,0.706,0.016903,0.70801,0.077317,0.9919,-0.10078,71.7,0.065788
0.0021568,-0.0040546,0.0020796,0.70591,0.016704,0.70811,0.077685,0.99187,-0.10084,71.75,0.065618
0.0021602,-0.0040515,0.0020791,0.70581,0.016502,0.70821,0.078045,0.99183,-0.10089,71.8,0.065448
0.0021637,-0.0040483,0.0020786,0.7057,0.016299,0.70832,0.078397,0.9918,-0.10093,71.85,0.065277
0.0021671,-0.0040452,0.0020781,0.7056,0.016092,0.70843,0.078741,0.99177,-0.10096,71.9,0.065106
0.0021706,-0.0040421,0.0020775,0.7055,0.015884,0.70854,0.079075,0.99174,-0.10097,71.95,0.064934
0.002174,-0.004039,0.0020771,0.70539,0.015672,0.70865,0.0794,0.99172,-0.10097,72,0.064762
0.0021775,-0.0040359,0.0020766,0.70528,0.015459,0.70876,0.079716,0.99169,-0.10095,72.05,0.06459
0.0021809,-0.0040329,0.0020761,0.70518,0.015242,0.70887,0.080021,0.99167,-0.10093,72.1,0.064417
0.0021843,-0.0040298,0.0020757,0.70507,0.015023,0.70898,0.080317,0.99165,-0.10089,72.15,0.064243
0.0021878,-0.0040267,0.0020752,0.70495,0.014802,0.7091,0.080601,0.99163,-0.10083,72.2,0.064069
0.0021912,-0.0040236,0.0020748,0.70484,0.014578,0.70921,0.080875,0.99162,-0.10076,72.25,0.063894
0.0021946,-0.0040206,0.0020744,0.70473,0.014351,0.70933,0.081137,0.99161,-0.10067,72.3,0.063719
0.0021981,-0.0040175,0.002074,0.70461,0.014121,0.70945,0.081388,0.9916,-0.10057,72.35,0.063544
0.0022015,-0.0040145,0.0020736,0.7045,0.013889,0.70957,0.081627,0.99159,-0.10045,72.4,0.063367
0.0022049,-0.0040114,0.0020732,0.70438,0.013654,0.70969,0.081854,0.99158,-0.10032,72.45,0.063191
0.0022084,-0.0040084,0.0020729,0.70426,0.013416,0.70981,0.082068,0.99158,-0.10017,72.5,0.063014
0.0022118,-0.0040054,0.0020725,0.70414,0.013176,0.70994,0.082269,0.99158,-0.1,72.55,0.062836
0.0022152,-0.0040023,0.0020722,0.70402,0.012932,0.71006,0.082458,0.99158,-0.099816,72.6,0.062658
0.0022186,-0.0039993,0.0020719,0.7039,0.012686,0.71018,0.082632,0.99159,-0.099614,72.65,0.062479
0.002222,-0.0039963,0.0020715,0.70378,0.012437,0.71031,0.082794,0.9916,-0.099394,72.7,0.0623
0.0022254,-0.0039933,0.0020712,0.70366,0.012185,0.71044,0.082941,0.99161,-0.099156,72.75,0.06212
0.0022288,-0.0039903,0.0020709,0.70353,0.01193,0.71056,0.083073,0.99162,-0.0989,72.8,0.06194
0.0022322,-0.0039874,0.0020707,0.70341,0.011672,0.71069,0.083192,0.99164,-0.098625,72.85,0.061759
0.0022356,-0.0039844,0.0020704,0.70328,0.011412,0.71082,0.083295,0.99166,-0.098331,72.9,0.061578
0.002239,-0.0039814,0.0020701,0.70315,0.011148,0.71095,0.083383,0.99169,-0.098018,72.95,0.061396
0.0022424,-0.0039784,0.0020699,0.70302,0.010881,0.71108,0.083456,0.99171,-0.097686,73,0.061214
0.0022458,-0.0039755,0.0020696,0.7029,0.010612,0.71121,0.083513,0.99174,-0.097334,73.05,0.061031
0.0022492,-0.0039725,0.0020694,0.70277,0.010339,0.71135,0.083555,0.99177,-0.096962,73.1,0.060847
0.0022526,-0.0039696,0.0020692,0.70264,0.010064,0.71148,0.08358,0.99181,-0.09657,73.15,0.060663
0.002256,-0.0039667,0.0020689,0.7025,0.0097851,0.71161,0.083589,0.99185,-0.096157,73.2,0.060479
0.0022593,-0.0039638,0.0020687,0.70237,0.0095036,0.71175,0.083581,0.99189,-0.095724,73.25,0.060294
0.0022627,-0.0039608,0.0020685,0.70224,0.0092191,0.71188,0.083556,0.99194,-0.095271,73.3,0.060108
0.0022661,-0.0039579,0.0020683,0.70211,0.0089315,0.71202,0.083515,0.99199,-0.094796,73.35,0.059922
0.0022694,-0.003955,0.0020682,0.70197,0.0086409,0.71215,0.083456,0.99204,-0.0943,73.4,0.059735
0.0022728,-0.0039522,0.002068,0.70184,0.0083473,0.71229,0.08338,0.9921,-0.093783,73.45,0.059548
0.0022761,-0.0039493,0.0020678,0.7017,0.0080507,0.71242,0.083286,0.99215,-0.093245,73.5,0.05936
0.0022795,-0.0039464,0.0020676,0.70157,0.0077511,0.71256,0.083174,0.99222,-0.092685,73.55,0.059172
0.0022828,-0.0039435,0.0020675,0.70143,0.0074485,0.7127,0.083045,0.99228,-0.092103,73.6,0.058983
0.0022862,-0.0039407,0.0020673,0.7013,0.0071429,0.71283,0.082897,0.99235,-0.091499,73.65,0.058793
0.0022895,-0.0039378,0.0020672,0.70116,0.0068342,0.71297,0.082731,0.99242,-0.090874,73.7,0.058603
0.0022928,-0.003935,0.0020671,0.70102,0.0065226,0.71311,0.082547,0.99249,-0.090226,73.75,0.058413
0.0022961,-0.0039322,0.0020669,0.70089,0.006208,0.71324,0.082344,0.99257,-0.089556,73.8,0.058222
0.0022995,-0.0039293,0.0020668,0.70075,0.0058904,0.71338,0.082122,0.99265,-0.088864,73.85,0.05803
0.0023028,-0.0039265,0.0020667,0.70061,0.0055699,0.71352,0.081881,0.99274,-0.08815,73.9,0.057838
