CoM_x,CoM_y,CoM_z,x_body_x,x_body_y,x_body_z,y_body_x,y_body_y,y_body_z,t_ms,x_vel
0.017115,0.0048051,0.0038854,0.095959,-0.64749,0.75601,0.99385,0.10447,-0.036674,111.35,0.0087641
0.017117,0.004805,0.0038848,0.095906,-0.64757,0.75595,0.99384,0.10465,-0.036439,111.4,0.008757
0.01712,0.0048048,0.0038842,0.09585,-0.64764,0.75589,0.99383,0.10485,-0.036189,111.45,0.0087498
0.017122,0.0048047,0.0038837,0.095791,-0.64772,0.75583,0.99382,0.10505,-0.035926,111.5,0.0087425
0.017125,0.0048046,0.0038831,0.095728,-0.64779,0.75578,0.9938,0.10527,-0.035649,111.55,0.008735
0.017127,0.0048044,0.0038825,0.095663,-0.64786,0.75573,0.99379,0.1055,-0.035358,111.6,0.0087275
0.017129,0.0048043,0.003882,0.095595,-0.64793,0.75568,0.99378,0.10574,-0.035052,111.65,0.0087197
0.017132,0.0048042,0.0038814,0.095523,-0.64799,0.75563,0.99376,0.10599,-0.034732,111.7,0.0087119
0.017134,0.004804,0.0038809,0.095449,-0.64806,0.75559,0.99374,0.10626,-0.034398,111.75,0.0087038
0.017137,0.0048039,0.0038804,0.095371,-0.64812,0.75555,0.99373,0.10653,-0.034049,111.8,0.0086957
0.017139,0.0048038,0.0038799,0.095289,-0.64817,0.75551,0.99371,0.10682,-0.033686,111.85,0.0086874
0.017141,0.0048036,0.0038794,0.095205,-0.64823,0.75547,0.99369,0.10712,-0.033308,111.9,0.0086789
0.017144,0.0048035,0.0038789,0.095117,-0.64828,0.75544,0.99367,0.10744,-0.032915,111.95,0.0086704
0.017146,0.0048034,0.0038784,0.095026,-0.64833,0.7554,0.99365,0.10776,-0.032508,112,0.0086616
0.017148,0.0048033,0.0038779,0.094932,-0.64838,0.75537,0.99362,0.1081,-0.032086,112.05,0.0086527
0.017151,0.0048032,0.0038774,0.094834,-0.64843,0.75535,0.9936,0.10845,-0.031649,112.1,0.0086437
0.017153,0.0048031,0.0038769,0.094732,-0.64847,0.75532,0.99357,0.10881,-0.031198,112.15,0.0086345
0.017155,0.0048029,0.0038765,0.094628,-0.64851,0.7553,0.99355,0.10918,-0.030732,112.2,0.0086252
0.017158,0.0048028,0.003876,0.094519,-0.64855,0.75528,0.99352,0.10957,-0.030251,112.25,0.0086157
0.01716,0.0048027,0.0038756,0.094408,-0.64859,0.75526,0.99349,0.10996,-0.029756,112.3,0.0086061
0.017162,0.0048026,0.0038752,0.094293,-0.64862,0.75525,0.99346,0.11037,-0.029246,112.35,0.0085963
0.017165,0.0048025,0.0038747,0.094174,-0.64865,0.75524,0.99343,0.11079,-0.028721,112.4,0.0085864
0.017167,0.0048024,0.0038743,0.094052,-0.64868,0.75523,0.9934,0.11122,-0.028181,112.45,0.0085763
0.017169,0.0048023,0.0038739,0.093926,-0.64871,0.75522,0.99336,0.11166,-0.027627,112.5,0.008566
0.017171,0.0048023,0.0038735,0.093796,-0.64873,0.75522,0.99333,0.11212,-0.027059,112.55,0.0085556
0.017174,0.0048022,0.0038731,0.093663,-0.64875,0.75521,0.99329,0.11259,-0.026476,112.6,0.0085451
0.017176,0.0048021,0.0038727,0.093527,-0.64877,0.75521,0.99325,0.11306,-0.025879,112.65,0.0085344
0.017178,0.004802,0.0038724,0.093387,-0.64879,0.75522,0.99321,0.11355,-0.025267,112.7,0.0085235
0.017181,0.0048019,0.003872,0.093243,-0.6488,0.75522,0.99317,0.11405,-0.024641,112.75,0.0085126
0.017183,0.0048018,0.0038716,0.093095,-0.64882,0.75523,0.99313,0.11456,-0.024001,112.8,0.0085014
0.017185,0.0048018,0.0038713,0.092945,-0.64883,0.75524,0.99308,0.11508,-0.023347,112.85,0.0084901
0.017187,0.0048017,0.0038709,0.09279,-0.64884,0.75525,0.99304,0.11561,-0.022679,112.9,0.0084787
0.01719,0.0048016,0.0038706,0.092632,-0.64884,0.75526,0.99299,0.11616,-0.021998,112.95,0.0084671
0.017192,0.0048015,0.0038702,0.09247,-0.64885,0.75528,0.99294,0.11671,-0.021303,113,0.0084553
0.017194,0.0048015,0.0038699,0.092304,-0.64885,0.7553,0.99289,0.11727,-0.020594,113.05,0.0084434
0.017196,0.0048014,0.0038696,0.092135,-0.64885,0.75532,0.99283,0.11785,-0.019872,113.1,0.0084314
0.017198,0.0048014,0.0038693,0.091963,-0.64885,0.75534,0.99278,0.11843,-0.019137,113.15,0.0084192
0.017201,0.0048013,0.003869,0.091787,-0.64884,0.75537,0.99272,0.11902,-0.018389,113.2,0.0084069
0.017203,0.0048013,0.0038687,0.091607,-0.64884,0.75539,0.99266,0.11963,-0.017628,113.25,0.0083944
0.017205,0.0048012,0.0038684,0.091423,-0.64883,0.75542,0.9926,0.12024,-0.016854,113.3,0.0083818
0.017207,0.0048012,0.0038681,0.091237,-0.64882,0.75545,0.99254,0.12086,-0.016068,113.35,0.008369
0.017209,0.0048011,0.0038678,0.091046,-0.64881,0.75549,0.99247,0.12149,-0.01527,113.4,0.0083561
0.017212,0.0048011,0.0038675,0.090852,-0.64879,0.75552,0.99241,0.12213,-0.014459,113.45,0.0083431
0.017214,0.004801,0.0038672,0.090655,-0.64878,0.75556,0.99234,0.12278,-0.013637,113.5,0.0083299
0.017216,0.004801,0.003867,0.090454,-0.64876,0.7556,0.99227,0.12344,-0.012803,113.55,0.0083166
0.017218,0.004801,0.0038667,0.090249,-0.64874,0.75564,0.9922,0.1241,-0.011957,113.6,0.0083032
0.01722,0.0048009,0.0038665,0.090041,-0.64872,0.75568,0.99212,0.12477,-0.011101,113.65,0.0082896
0.017223,0.0048009,0.0038662,0.08983,-0.6487,0.75573,0.99205,0.12545,-0.010233,113.7,0.0082759
0.017225,0.0048009,0.003866,0.089615,-0.64867,0.75577,0.99197,0.12614,-0.0093546,113.75,0.0082621
0.017227,0.0048008,0.0038657,0.089397,-0.64865,0.75582,0.99189,0.12684,-0.0084657,113.8,0.0082481
0.017229,0.0048008,0.0038655,0.089176,-0.64862,0.75587,0.9918,0.12754,-0.0075666,113.85,0.0082341
0.017231,0.0048008,0.0038653,0.088951,-0.64859,0.75592,0.99172,0.12825,-0.0066575,113.9,0.0082199
0.017233,0.0048008,0.0038651,0.088723,-0.64856,0.75597,0.99163,0.12897,-0.0057386,113.95,0.0082056
0.017235,0.0048008,0.0038648,0.088492,-0.64853,0.75603,0.99154,0.12969,-0.0048104,114,0.0081911
0.017237,0.0048008,0.0038646,0.088257,-0.6485,0.75608,0.99145,0.13042,-0.0038729,114.05,0.0081766
0.01724,0.0048008,0.0038644,0.08802,-0.64847,0.75614,0.99136,0.13115,-0.0029266,114.1,0.008162
0.017242,0.0048007,0.0038642,0.087779,-0.64843,0.75619,0.99126,0.13189,-0.0019716,114.15,0.0081472
0.017244,0.0048007,0.003864,0.087535,-0.6484,0.75625,0.99116,0.13263,-0.0010083,114.2,0.0081323
0.017246,0.0048007,0.0038638,0.087288,-0.64836,0.75631,0.99106,0.13338,-3.6988e-05,114.25,0.0081174
0.017248,0.0048007,0.0038636,0.087038,-0.64832,0.75638,0.99096,0.13414,0.00094207,114.3,0.0081023
0.01725,0.0048007,0.0038635,0.086785,-0.64828,0.75644,0.99086,0.1349,0.0019286,114.35,0.0080871
0.017252,0.0048007,0.0038633,0.086529,-0.64824,0.7565,0.99075,0.13566,0.0029222,114.4,0.0080719
0.017254,0.0048008,0.0038631,0.086271,-0.6482,0.75657,0.99064,0.13643,0.0039227,114.45,0.0080565
0.017256,0.0048008,0.0038629,0.086009,-0.64816,0.75663,0.99053,0.1372,0.0049296,114.5,0.0080411
0.017258,0.0048008,0.0038628,0.085745,-0.64812,0.7567,0.99042,0.13797,0.0059428,114.55,0.0080256
0.01726,0.0048008,0.0038626,0.085478,-0.64808,0.75676,0.9903,0.13875,0.0069619,114.6,0.00801
0.017263,0.0048008,0.0038624,0.085208,-0.64803,0.75683,0.99019,0.13952,0.0079865,114.65,0.0079943
0.017265,0.0048008,0.0038623,0.084935,-0.64799,0.7569,0.99007,0.14031,0.0090164,114.7,0.0079785
0.017267,0.0048008,0.0038621,0.08466,-0.64794,0.75697,0.98995,0.14109,0.010051,114.75,0.0079627
0.017269,0.0048009,0.003862,0.084383,-0.6479,0.75704,0.98982,0.14187,0.011091,114.8,0.0079468
0.017271,0.0048009,0.0038618,0.084103,-0.64785,0.75711,0.9897,0.14266,0.012134,114.85,0.0079308
0.017273,0.0048009,0.0038617,0.08382,-0.64781,0.75718,0.98957,0.14345,0.013182,114.9,0.0079148
0.017275,0.0048009,0.0038615,0.083536,-0.64776,0.75725,0.98944,0.14424,0.014233,114.95,0.0078987
0.017277,0.0048009,0.0038614,0.083248,-0.64771,0.75732,0.98931,0.14503,0.015288,115,0.0078826
0.017279,0.004801,0.0038613,0.082959,-0.64767,0.75739,0.98918,0.14582,0.016345,115.05,0.0078664
0.017281,0.004801,0.0038611,0.082668,-0.64762,0.75747,0.98904,0.14661,0.017405,115.1,0.0078502
0.017283,0.004801,0.003861,0.082374,-0.64757,0.75754,0.98891,0.1474,0.018467,115.15,0.0078339
0.017285,0.004801,0.0038609,0.082078,-0.64753,0.75761,0.98877,0.14819,0.019532,115.2,0.0078176
0.017287,0.0048011,0.0038607,0.081781,-0.64748,0.75768,0.98863,0.14897,0.020598,115.25,0.0078013
0.017289,0.0048011,0.0038606,0.081481,-0.64743,0.75775,0.98849,0.14976,0.021665,115.3,0.0077849
0.017291,0.0048011,0.0038605,0.08118,-0.64739,0.75783,0.98834,0.15054,0.022733,115.35,0.0077685
0.017293,0.0048012,0.0038604,0.080876,-0.64734,0.7579,0.9882,0.15133,0.023802,115.4,0.0077521
0.017295,0.0048012,0.0038602,0.080571,-0.6473,0.75797,0.98805,0.15211,0.024871,115.45,0.0077357
0.017297,0.0048012,0.0038601,0.080265,-0.64725,0.75804,0.9879,0.15289,0.02594,115.5,0.0077192
0.017299,0.0048013,0.00386,0.079957,-0.64721,0.75811,0.98775,0.15367,0.027009,115.55,0.0077027
0.017301,0.0048013,0.0038599,0.079647,-0.64716,0.75818,0.9876,0.15444,0.028077,115.6,0.0076863
0.017303,0.0048013,0.0038598,0.079336,-0.64712,0.75825,0.98745,0.15521,0.029144,115.65,0.0076698
0.017305,0.0048014,0.0038597,0.079023,-0.64707,0.75832,0.9873,0.15598,0.030209,115.7,0.0076533
0.017307,0.0048014,0.0038596,0.078709,-0.64703,0.75839,0.98714,0.15674,0.031273,115.75,0.0076369
0.017309,0.0048014,0.0038594,0.078394,-0.64699,0.75846,0.98699,0.1575,0.032335,115.8,0.0076204
0.017311,0.0048015,0.0038593,0.078078,-0.64695,0.75853,0.98683,0.15825,0.033395,115.85,0.007604
0.017312,0.0048015,0.0038592,0.07776,-0.64691,0.75859,0.98668,0.159,0.034452,115.9,0.0075876
0.017314,0.0048015,0.0038591,0.077442,-0.64687,0.75866,0.98652,0.15975,0.035506,115.95,0.0075712
0.017316,0.0048015,0.003859,0.077122,-0.64683,0.75873,0.98636,0.16049,0.036557,116,0.0075548
0.017318,0.0048016,0.0038589,0.076802,-0.64679,0.75879,0.9862,0.16122,0.037605,116.05,0.0075385
0.01732,0.0048016,0.0038588,0.076481,-0.64675,0.75885,0.98604,0.16195,0.038649,116.1,0.0075222
0.017322,0.0048016,0.0038587,0.076159,-0.64672,0.75892,0.98588,0.16267,0.039688,116.15,0.0075059
0.017324,0.0048017,0.0038586,0.075836,-0.64668,0.75898,0.98572,0.16339,0.040723,116.2,0.0074897
0.017326,0.0048017,0.0038585,0.075513,-0.64665,0.75904,0.98556,0.1641,0.041754,116.25,0.0074736
0.017328,0.0048017,0.0038584,0.07519,-0.64662,0.7591,0.9854,0.1648,0.04278,116.3,0.0074575
0.01733,0.0048017,0.0038583,0.074865,-0.64659,0.75916,0.98524,0.1655,0.0438,116.35,0.0074414
0.017332,0.0048017,0.0038582,0.074541,-0.64656,0.75921,0.98507,0.16619,0.044815,116.4,0.0074254
0.017334,0.0048018,0.0038581,0.074216,-0.64653,0.75927,0.98491,0.16687,0.045824,116.45,0.0074095
0.017336,0.0048018,0.003858,0.073891,-0.6465,0.75932,0.98475,0.16755,0.046827,116.5,0.0073936
0.017338,0.0048018,0.0038579,0.073565,-0.64648,0.75938,0.98459,0.16822,0.047823,116.55,0.0073779
0.01734,0.0048018,0.0038578,0.07324,-0.64646,0.75943,0.98443,0.16887,0.048813,116.6,0.0073622
0.017341,0.0048018,0.0038577,0.072915,-0.64643,0.75948,0.98427,0.16953,0.049797,116.65,0.0073465
0.017343,0.0048018,0.0038576,0.072589,-0.64641,0.75953,0.98411,0.17017,0.050773,116.7,0.007331
0.017345,0.0048018,0.0038575,0.072264,-0.64639,0.75957,0.98395,0.1708,0.051742,116.75,0.0073156
0.017347,0.0048019,0.0038574,0.071939,-0.64638,0.75962,0.98379,0.17143,0.052703,116.8,0.0073002
0.017349,0.0048019,0.0038573,0.071614,-0.64636,0.75966,0.98363,0.17204,0.053657,116.85,0.0072849
0.017351,0.0048019,0.0038572,0.071289,-0.64635,0.75971,0.98347,0.17265,0.054603,116.9,0.0072698
0.017353,0.0048019,0.0038571,0.070965,-0.64634,0.75975,0.98331,0.17325,0.05554,116.95,0.0072548
0.017355,0.0048018,0.003857,0.070641,-0.64633,0.75979,0.98315,0.17384,0.056469,117,0.0072398
0.017357,0.0048018,0.0038569,0.070318,-0.64632,0.75982,0.983,0.17442,0.05739,117.05,0.007225
0.017359,0.0048018,0.0038568,0.069995,-0.64631,0.75986,0.98284,0.17499,0.058301,117.1,0.0072103
0.017361,0.0048018,0.0038567,0.069673,-0.64631,0.75989,0.98269,0.17554,0.059204,117.15,0.0071957
0.017363,0.0048018,0.0038566,0.069351,-0.6463,0.75992,0.98254,0.17609,0.060098,117.2,0.0071812
0.017364,0.0048018,0.0038565,0.069031,-0.6463,0.75995,0.98239,0.17663,0.060982,117.25,0.0071669
0.017366,0.0048018,0.0038564,0.068711,-0.6463,0.75998,0.98224,0.17716,0.061856,117.3,0.0071527
0.017368,0.0048017,0.0038563,0.068392,-0.64631,0.76001,0.98209,0.17768,0.062721,117.35,0.0071386
0.01737,0.0048017,0.0038562,0.068074,-0.64631,0.76003,0.98194,0.17819,0.063576,117.4,0.0071247
0.017372,0.0048017,0.0038561,0.067757,-0.64632,0.76005,0.9818,0.17868,0.064421,117.45,0.0071109
0.017374,0.0048016,0.003856,0.067441,-0.64633,0.76007,0.98165,0.17917,0.065256,117.5,0.0070972
0.017376,0.0048016,0.0038559,0.067126,-0.64634,0.76009,0.98151,0.17964,0.066081,117.55,0.0070837
0.017378,0.0048015,0.0038558,0.066812,-0.64636,0.7601,0.98137,0.18011,0.066895,117.6,0.0070703
0.01738,0.0048015,0.0038557,0.0665,-0.64637,0.76012,0.98123,0.18056,0.067698,117.65,0.0070571
0.017382,0.0048015,0.0038556,0.066188,-0.64639,0.76013,0.98109,0.181,0.068491,117.7,0.0070441
0.017383,0.0048014,0.0038555,0.065878,-0.64641,0.76014,0.98096,0.18143,0.069273,117.75,0.0070312
0.017385,0.0048013,0.0038554,0.06557,-0.64643,0.76015,0.98083,0.18185,0.070045,117.8,0.0070184
0.017387,0.0048013,0.0038553,0.065262,-0.64646,0.76015,0.9807,0.18226,0.070805,117.85,0.0070059
0.017389,0.0048012,0.0038552,0.064957,-0.64649,0.76015,0.98057,0.18266,0.071554,117.9,0.0069934
0.017391,0.0048011,0.0038551,0.064652,-0.64652,0.76016,0.98044,0.18304,0.072292,117.95,0.0069812
0.017393,0.0048011,0.003855,0.06435,-0.64655,0.76015,0.98032,0.18342,0.073019,118,0.0069691
0.017395,0.004801,0.0038549,0.064049,-0.64658,0.76015,0.9802,0.18378,0.073734,118.05,0.0069572
0.017397,0.0048009,0.0038548,0.063749,-0.64662,0.76015,0.98008,0.18413,0.074438,118.1,0.0069455
0.017399,0.0048008,0.0038547,0.063451,-0.64666,0.76014,0.97996,0.18447,0.07513,118.15,0.0069339
0.017401,0.0048007,0.0038546,0.063155,-0.6467,0.76013,0.97985,0.1848,0.075811,118.2,0.0069226
0.017403,0.0048006,0.0038545,0.062861,-0.64674,0.76011,0.97974,0.18511,0.07648,118.25,0.0069114
0.017405,0.0048005,0.0038545,0.062568,-0.64679,0.7601,0.97963,0.18542,0.077138,118.3,0.0069003
0.017406,0.0048004,0.0038544,0.062278,-0.64683,0.76008,0.97952,0.18571,0.077784,118.35,0.0068895
0.017408,0.0048003,0.0038543,0.061989,-0.64689,0.76006,0.97942,0.18599,0.078419,118.4,0.0068789
0.01741,0.0048002,0.0038542,0.061702,-0.64694,0.76004,0.97932,0.18626,0.079041,118.45,0.0068684
0.017412,0.0048,0.0038541,0.061417,-0.64699,0.76002,0.97922,0.18652,0.079652,118.5,0.0068581
0.017414,0.0047999,0.003854,0.061133,-0.64705,0.75999,0.97912,0.18677,0.080252,118.55,0.006848
0.017416,0.0047998,0.0038539,0.060852,-0.64711,0.75997,0.97903,0.187,0.080839,118.6,0.0068381
0.017418,0.0047996,0.0038538,0.060573,-0.64717,0.75994,0.97894,0.18723,0.081415,118.65,0.0068284
0.01742,0.0047995,0.0038537,0.060296,-0.64723,0.7599,0.97885,0.18744,0.081979,118.7,0.0068189
0.017422,0.0047994,0.0038536,0.06002,-0.6473,0.75987,0.97876,0.18764,0.082531,118.75,0.0068096
0.017424,0.0047992,0.0038535,0.059747,-0.64737,0.75983,0.97868,0.18783,0.083072,118.8,0.0068005
0.017426,0.004799,0.0038534,0.059476,-0.64744,0.75979,0.9786,0.18801,0.083601,118.85,0.0067915
0.017428,0.0047989,0.0038533,0.059207,-0.64751,0.75975,0.97853,0.18817,0.084119,118.9,0.0067828
0.01743,0.0047987,0.0038533,0.05894,-0.64759,0.75971,0.97845,0.18833,0.084625,118.95,0.0067742
0.017431,0.0047985,0.0038532,0.058675,-0.64766,0.75966,0.97838,0.18847,0.085119,119,0.0067659
0.017433,0.0047984,0.0038531,0.058412,-0.64774,0.75962,0.97831,0.18861,0.085602,119.05,0.0067577
0.017435,0.0047982,0.003853,0.058152,-0.64783,0.75957,0.97825,0.18873,0.086073,119.1,0.0067498
0.017437,0.004798,0.0038529,0.057893,-0.64791,0.75951,0.97819,0.18884,0.086534,119.15,0.006742
0.017439,0.0047978,0.0038528,0.057637,-0.64799,0.75946,0.97813,0.18895,0.086982,119.2,0.0067344
0.017441,0.0047976,0.0038528,0.057383,-0.64808,0.75941,0.97807,0.18904,0.08742,119.25,0.006727
0.017443,0.0047974,0.0038527,0.057131,-0.64817,0.75935,0.97802,0.18912,0.087847,119.3,0.0067199
0.017445,0.0047972,0.0038526,0.056881,-0.64826,0.75929,0.97797,0.18919,0.088262,119.35,0.0067129
0.017447,0.004797,0.0038526,0.056633,-0.64836,0.75923,0.97792,0.18925,0.088666,119.4,0.0067061
0.017449,0.0047968,0.0038525,0.056387,-0.64845,0.75916,0.97787,0.1893,0.08906,119.45,0.0066995
0.017451,0.0047965,0.0038524,0.056144,-0.64855,0.7591,0.97783,0.18934,0.089443,119.5,0.0066931
0.017453,0.0047963,0.0038524,0.055903,-0.64865,0.75903,0.97779,0.18937,0.089815,119.55,0.0066869
0.017455,0.0047961,0.0038523,0.055663,-0.64875,0.75896,0.97775,0.18939,0.090176,119.6,0.0066808
0.017457,0.0047958,0.0038522,0.055426,-0.64886,0.75889,0.97772,0.1894,0.090527,119.65,0.006675
0.017459,0.0047956,0.0038522,0.055191,-0.64896,0.75882,0.97769,0.1894,0.090868,119.7,0.0066694
0.017461,0.0047954,0.0038521,0.054958,-0.64907,0.75874,0.97766,0.18939,0.091199,119.75,0.0066639
0.017463,0.0047951,0.0038521,0.054727,-0.64918,0.75867,0.97763,0.18937,0.091519,119.8,0.0066586
0.017465,0.0047948,0.003852,0.054499,-0.64929,0.75859,0.97761,0.18934,0.09183,119.85,0.0066536
0.017467,0.0047946,0.003852,0.054272,-0.6494,0.75851,0.97759,0.18931,0.09213,119.9,0.0066487
0.017469,0.0047943,0.0038519,0.054047,-0.64951,0.75843,0.97757,0.18926,0.092421,119.95,0.006644
0.017471,0.004794,0.0038519,0.053825,-0.64963,0.75834,0.97755,0.18921,0.092702,120,0.0066394
0.017473,0.0047938,0.0038519,0.053604,-0.64974,0.75826,0.97754,0.18915,0.092974,120.05,0.0066351
0.017475,0.0047935,0.0038518,0.053385,-0.64986,0.75817,0.97753,0.18908,0.093237,120.1,0.0066309
0.017476,0.0047932,0.0038518,0.053169,-0.64998,0.75809,0.97752,0.189,0.093491,120.15,0.0066269
0.017478,0.0047929,0.0038518,0.052954,-0.6501,0.758,0.97751,0.18891,0.093735,120.2,0.0066231
0.01748,0.0047926,0.0038518,0.052741,-0.65023,0.75791,0.97751,0.18882,0.093971,120.25,0.0066195
0.017482,0.0047923,0.0038517,0.05253,-0.65035,0.75782,0.9775,0.18872,0.094198,120.3,0.006616
0.017484,0.004792,0.0038517,0.052321,-0.65047,0.75772,0.9775,0.18861,0.094417,120.35,0.0066127
0.017486,0.0047917,0.0038517,0.052113,-0.6506,0.75763,0.97751,0.18849,0.094627,120.4,0.0066096
0.017488,0.0047914,0.0038517,0.051908,-0.65073,0.75753,0.97751,0.18837,0.094829,120.45,0.0066067
0.01749,0.0047911,0.0038517,0.051704,-0.65086,0.75744,0.97752,0.18824,0.095024,120.5,0.0066039
0.017492,0.0047908,0.0038517,0.051502,-0.65099,0.75734,0.97752,0.1881,0.09521,120.55,0.0066012
0.017494,0.0047905,0.0038517,0.051301,-0.65112,0.75724,0.97753,0.18796,0.095389,120.6,0.0065988
0.017496,0.0047901,0.0038517,0.051102,-0.65125,0.75714,0.97755,0.18781,0.09556,120.65,0.0065965
0.017498,0.0047898,0.0038518,0.050905,-0.65138,0.75704,0.97756,0.18765,0.095724,120.7,0.0065943
0.0175,0.0047895,0.0038518,0.05071,-0.65151,0.75694,0.97758,0.18749,0.095881,120.75,0.0065923
0.017502,0.0047892,0.0038518,0.050516,-0.65165,0.75684,0.97759,0.18732,0.096032,120.8,0.0065905
0.017504,0.0047888,0.0038518,0.050323,-0.65178,0.75674,0.97761,0.18714,0.096175,120.85,0.0065888
0.017506,0.0047885,0.0038519,0.050132,-0.65192,0.75663,0.97763,0.18696,0.096312,120.9,0.0065872
0.017508,0.0047881,0.0038519,0.049942,-0.65205,0.75653,0.97766,0.18678,0.096442,120.95,0.0065858
0.01751,0.0047878,0.003852,0.049754,-0.65219,0.75642,0.97768,0.18659,0.096567,121,0.0065845
0.017512,0.0047874,0.003852,0.049567,-0.65232,0.75632,0.97771,0.18639,0.096685,121.05,0.0065834
0.017514,0.0047871,0.0038521,0.049381,-0.65246,0.75621,0.97773,0.18619,0.096798,121.1,0.0065824
0.017516,0.0047867,0.0038522,0.049197,-0.6526,0.75611,0.97776,0.18598,0.096905,121.15,0.0065816
0.017518,0.0047864,0.0038522,0.049013,-0.65274,0.756,0.97779,0.18577,0.097007,121.2,0.0065809
0.01752,0.004786,0.0038523,0.048831,-0.65287,0.75589,0.97782,0.18556,0.097104,121.25,0.0065803
0.017522,0.0047856,0.0038524,0.04865,-0.65301,0.75578,0.97786,0.18534,0.097195,121.3,0.0065798
0.017524,0.0047853,0.0038525,0.04847,-0.65315,0.75567,0.97789,0.18512,0.097282,121.35,0.0065795
0.017526,0.0047849,0.0038526,0.048291,-0.65329,0.75557,0.97792,0.1849,0.097364,121.4,0.0065792
0.017528,0.0047845,0.0038527,0.048113,-0.65343,0.75546,0.97796,0.18467,0.097442,121.45,0.0065791
0.01753,0.0047842,0.0038528,0.047936,-0.65357,0.75535,0.978,0.18443,0.097516,121.5,0.0065792
0.017532,0.0047838,0.0038529,0.04776,-0.6537,0.75524,0.97803,0.1842,0.097586,121.55,0.0065793
0.017534,0.0047834,0.003853,0.047584,-0.65384,0.75513,0.97807,0.18396,0.097652,121.6,0.0065795
0.017536,0.0047831,0.0038531,0.04741,-0.65398,0.75502,0.97811,0.18372,0.097714,121.65,0.0065799
0.017538,0.0047827,0.0038533,0.047236,-0.65412,0.75492,0.97815,0.18347,0.097773,121.7,0.0065803
0.01754,0.0047823,0.0038534,0.047062,-0.65426,0.75481,0.97819,0.18323,0.097828,121.75,0.0065809
0.017542,0.0047819,0.0038536,0.04689,-0.65439,0.7547,0.97823,0.18298,0.097881,121.8,0.0065815
0.017544,0.0047815,0.0038537,0.046718,-0.65453,0.75459,0.97827,0.18273,0.097931,121.85,0.0065823
0.017546,0.0047811,0.0038539,0.046546,-0.65466,0.75449,0.97832,0.18247,0.097978,121.9,0.0065831
0.017548,0.0047808,0.0038541,0.046375,-0.6548,0.75438,0.97836,0.18222,0.098023,121.95,0.0065841
0.01755,0.0047804,0.0038542,0.046204,-0.65493,0.75427,0.9784,0.18196,0.098065,122,0.0065851
0.017552,0.00478,0.0038544,0.046034,-0.65507,0.75417,0.97845,0.18171,0.098106,122.05,0.0065862
0.017554,0.0047796,0.0038546,0.045864,-0.6552,0.75406,0.97849,0.18145,0.098144,122.1,0.0065874
0.017556,0.0047792,0.0038548,0.045694,-0.65533,0.75396,0.97854,0.18119,0.098181,122.15,0.0065887
0.017558,0.0047788,0.003855,0.045524,-0.65546,0.75385,0.97858,0.18092,0.098216,122.2,0.0065901
0.01756,0.0047785,0.0038552,0.045355,-0.65559,0.75375,0.97863,0.18066,0.09825,122.25,0.0065915
0.017562,0.0047781,0.0038554,0.045185,-0.65572,0.75365,0.97867,0.1804,0.098283,122.3,0.006593
0.017564,0.0047777,0.0038557,0.045016,-0.65585,0.75355,0.97872,0.18014,0.098315,122.35,0.0065946
0.017566,0.0047773,0.0038559,0.044847,-0.65598,0.75345,0.97876,0.17987,0.098346,122.4,0.0065963
0.017568,0.0047769,0.0038561,0.044677,-0.6561,0.75335,0.97881,0.17961,0.098377,122.45,0.006598
0.01757,0.0047765,0.0038564,0.044508,-0.65623,0.75325,0.97885,0.17934,0.098407,122.5,0.0065998
0.017572,0.0047761,0.0038566,0.044338,-0.65635,0.75315,0.9789,0.17908,0.098437,122.55,0.0066016
0.017574,0.0047757,0.0038569,0.044168,-0.65647,0.75305,0.97894,0.17882,0.098467,122.6,0.0066035
0.017576,0.0047754,0.0038572,0.043998,-0.65659,0.75296,0.97899,0.17855,0.098496,122.65,0.0066055
0.017578,0.004775,0.0038575,0.043828,-0.65671,0.75287,0.97903,0.17829,0.098526,122.7,0.0066075
0.01758,0.0047746,0.0038578,0.043657,-0.65683,0.75277,0.97908,0.17803,0.098557,122.75,0.0066096
0.017582,0.0047742,0.003858,0.043486,-0.65695,0.75268,0.97912,0.17777,0.098588,122.8,0.0066117
0.017584,0.0047738,0.0038584,0.043314,-0.65706,0.75259,0.97917,0.17751,0.098619,122.85,0.0066139
0.017586,0.0047735,0.0038587,0.043142,-0.65717,0.7525,0.97921,0.17725,0.098652,122.9,0.0066161
0.017588,0.0047731,0.003859,0.04297,-0.65728,0.75242,0.97925,0.17699,0.098685,122.95,0.0066184
0.01759,0.0047727,0.0038593,0.042797,-0.65739,0.75233,0.9793,0.17673,0.09872,123,0.0066207
0.017592,0.0047723,0.0038597,0.042623,-0.6575,0.75225,0.97934,0.17647,0.098755,123.05,0.006623
0.017594,0.004772,0.00386,0.042449,-0.65761,0.75217,0.97938,0.17622,0.098793,123.1,0.0066254
0.017596,0.0047716,0.0038603,0.042274,-0.65771,0.75208,0.97942,0.17596,0.098832,123.15,0.0066279
0.017598,0.0047712,0.0038607,0.042098,-0.65781,0.75201,0.97946,0.17571,0.098872,123.2,0.0066303
0.0176,0.0047708,0.0038611,0.041921,-0.65791,0.75193,0.9795,0.17546,0.098914,123.25,0.0066328
0.017601,0.0047705,0.0038615,0.041744,-0.65801,0.75185,0.97954,0.17521,0.098959,123.3,0.0066353
